id	institutionCode	datasetName	basisOfRecord	catalogNumber	recordedBy	recordNumber	occurrenceDetails	eventDate	continent	country	stateProvince	county	locality	minimumElevationInMeters	maximumElevationInMeters	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	identifiedBy	typeStatus	scientificName	kingdom	phylum	family	genus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship
e833549a-16ce-431b-81c0-d6a40a91a50c	NY	New York Botanical Garden	S	1310563	M. Yanez	449	http://sweetgum.nybg.org/vh/specimen.php?irn=1543616	1990	South America	Venezuela	Amazonas	Mun. Atabapo	San Antonio del Orinoco - Atabapo (Vialidad abandonada).	140		3.45	-66.75	Label		D. C. Daly	""	Protium heptaphyllum subsp. ulei (Swart) Daly	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	ulei	subsp.	(Swart) Daly
287ca7dd-40da-4502-a425-dceb799c6164	NY	New York Botanical Garden	S	1310564	L. W. Williams	14412	http://sweetgum.nybg.org/vh/specimen.php?irn=1543650	1942	South America	Venezuela	Amazonas	Mun. Maroa	Río Guainía.	127				""		D. C. Daly	""	Protium heptaphyllum subsp. ulei (Swart) Daly	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	ulei	subsp.	(Swart) Daly
3b46510e-f3a2-45e0-94e8-d84a3082f792	NY	New York Botanical Garden	S	1310565	B. G. Stergios D.	3473	http://sweetgum.nybg.org/vh/specimen.php?irn=1543651	1982	South America	Venezuela	Bolívar	""	Dtto. Rocio; Caño Oropiche, carretera Cd. Bolívar - Cd. Piar; carretera Cd. Piar - Pto. Ordáz.					""		D. C. Daly	""	Protium heptaphyllum subsp. ulei (Swart) Daly	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	ulei	subsp.	(Swart) Daly
92406872-211e-414c-be47-4b885b01efdd	NY	New York Botanical Garden	S	1310566	E. P. Killip	37462	http://sweetgum.nybg.org/vh/specimen.php?irn=1543656	1943	South America	Venezuela	Bolívar	""	Río Paragua; Guaiquinima; east of river toward Cerro Guaiquinima.	285				""		D. C. Daly	""	Protium heptaphyllum subsp. ulei (Swart) Daly	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	ulei	subsp.	(Swart) Daly
1e186d09-c68b-4eae-bc6d-fe5b3e049001	NY	New York Botanical Garden	S	1310567	G. A. Aymard Corredor	7933	http://sweetgum.nybg.org/vh/specimen.php?irn=1543661	1990	South America	Venezuela	Amazonas	Mun. Atabapo	25 km al SW de La Esmeralda.	280		3.05	-65.42	Label		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
e488bbe2-89ed-4ec5-8d99-fe6e5b9b4093	NY	New York Botanical Garden	S	1310568	G. A. Aymard Corredor	8060	http://sweetgum.nybg.org/vh/specimen.php?irn=1543669	1990	South America	Venezuela	Amazonas	Mun. Atabapo	Caño Iguapo; alto Río Orinoco; 15 km SE of La Esmeralda	180	180	3.13	-65.45	Coordinates on label.		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
39b89e7c-5463-4a42-9685-86cf4d99b836	NY	New York Botanical Garden	S	1310569	G. A. Aymard Corredor	8151	http://sweetgum.nybg.org/vh/specimen.php?irn=1543672	1990	South America	Venezuela	Amazonas	Mun. Atabapo	Cañ Iguapo, Alto Río Orinoco.  15 km SE de La Esmeralda.	200		3.13	-65.45	Label		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
be48da93-79b8-484c-a902-db49bbf03e7f	NY	New York Botanical Garden	S	1310570	G. A. Aymard Corredor	8326	http://sweetgum.nybg.org/vh/specimen.php?irn=1543673	1990	South America	Venezuela	Amazonas	Mun. Atabapo	Alto Río Orinoco.  San José del Orinoco.  Marcano B 10 km al S-W de La Esmeralda.	150		3.08	-65.58	Label		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
15718db5-54d6-4601-8fc2-3539156c182d	NY	New York Botanical Garden	S	1310571	G. A. Aymard Corredor	8981	http://sweetgum.nybg.org/vh/specimen.php?irn=1543675	1991	South America	Venezuela	Amazonas	Casiquiare	Caño San Miguel.	160		2.58	-67.12	Label		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
cb988d45-12ae-4fd1-89e0-8f601482732c	NY	New York Botanical Garden	S	1310572	G. A. Aymard Corredor	9051	http://sweetgum.nybg.org/vh/specimen.php?irn=1543677	1991	South America	Venezuela	Amazonas	Casiquiare	Caño San Miguel.	160				""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
f5236101-f65c-45f0-86a4-ba3e34a975d0	NY	New York Botanical Garden	S	1310573	F. Delascio	7195	http://sweetgum.nybg.org/vh/specimen.php?irn=1543678	1978	South America	Venezuela	Bolívar	Piar	Calceta Larga.  Vía San Pedro de las Bocas.  Nor-Oeste de El Manteco.	260	290			""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
675f07c3-f3cd-4604-ad0a-f692e84e91a6	NY	New York Botanical Garden	S	1310574	L. A. Delgado	270	http://sweetgum.nybg.org/vh/specimen.php?irn=1543679	1989	South America	Venezuela	Bolívar	Raúl Leoni	64 km. al SE de Pijiguaos	550	550	6.15	-66.38	""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
c498aba4-0232-4741-a2ff-42c9d79e032a	NY	New York Botanical Garden	S	1310575	O. Huber	773	http://sweetgum.nybg.org/vh/specimen.php?irn=1543681	1977	South America	Venezuela	Amazonas	""	Terreno situado entre la Carretera hacia Samariapo y la pista de aterrizaje del Aeropuerto de Puerto Ayacucho.	75	75	5.62	-67.6	""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
00d7be4f-fd10-4cc0-aa8b-6299a01bf157	NY	New York Botanical Garden	S	1310576	O. Huber	1998	http://sweetgum.nybg.org/vh/specimen.php?irn=1543683	1978	South America	Venezuela	Amazonas	Mun. Atabapo	en los alrededores de Canaripó, en la margen izquierda (Sur) del bajo Rio Ventuari, a unos 20 km. al E. de la confluencia con el rio Orinoco	98		4.05	-66.82	Label		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
57a0cd4c-d5c9-4cc3-bb3e-c716eda4d043	NY	New York Botanical Garden	S	1310577	O. Huber	5159	http://sweetgum.nybg.org/vh/specimen.php?irn=1543688	1980	South America	Venezuela	Amazonas	Mun. Atabapo	a unos 20 km al S del medio Caño Caname.	100		3.55	-67.2	Label		D. C. Daly	""	Protium heptaphyllum subsp. ulei (Swart) Daly	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	ulei	subsp.	(Swart) Daly
a37f28c4-3df3-47b8-8465-b0592e1e1275	NY	New York Botanical Garden	S	1310578	O. Huber	6406	http://sweetgum.nybg.org/vh/specimen.php?irn=1543689	1982	South America	Venezuela	Amazonas	Mun. Atabapo	Río Puruname, afluente derecho (oriental) del Río Orinoco.  +/- 1 km al S de San Juan de Puruname, en la ribera sur del Río Puruname bajo.	100		3.3	-66.55	Label		D. C. Daly	""	Protium heptaphyllum subsp. ulei (Swart) Daly	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	ulei	subsp.	(Swart) Daly
1a53c37c-3ef5-4cc2-b2a9-4909709048ff	NY	New York Botanical Garden	S	1310579	B. K. Holst	3318	http://sweetgum.nybg.org/vh/specimen.php?irn=1543692	1987	South America	Venezuela	Amazonas	Mun. Atures	Valley of Río Coro-Coro, W of Serrania de Yutaje.	1050		5.68	-66.15	Label		D. C. Daly	""	Protium heptaphyllum subsp. ulei (Swart) Daly	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	ulei	subsp.	(Swart) Daly
071e6f3b-ba11-4cdc-ab11-4a07310d7cc3	NY	New York Botanical Garden	S	1310580	R. L. Liesner	7073	http://sweetgum.nybg.org/vh/specimen.php?irn=1543713	1979	South America	Venezuela	Amazonas	""	0 to 1 km NE of San Carlos de Rio Negro; ca. 20 km S of confluence of Rio Negro & Brazo Casiquiare.	120		1.93	-67.05	Label		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
c41bdb64-68c5-4f21-9905-3289152349f7	NY	New York Botanical Garden	S	1310581	F. J. Guánchez	3289	http://sweetgum.nybg.org/vh/specimen.php?irn=1543727	1984	South America	Venezuela	Amazonas	Mun. Atures	Transecto desde comunidad indígena de la etnia Piaroa, en dirección E-SE de la comundad, desde la margen izq. del río Autana en raudal Ceguera	90	110	4.8	-67.47	""		D. C. Daly	""	Protium heptaphyllum subsp. ulei (Swart) Daly	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	ulei	subsp.	(Swart) Daly
cf20e4ff-8489-463c-b438-558aa6a5ab37	NY	New York Botanical Garden	S	1310582	B. Maguire	41692	http://sweetgum.nybg.org/vh/specimen.php?irn=1543754	1957	South America	Venezuela	Amazonas	""	east of Maroa, Rio Guainia.	120	140			""		D. C. Daly	""	Protium heptaphyllum subsp. ulei (Swart) Daly	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	ulei	subsp.	(Swart) Daly
3a242c5f-bc35-43b3-aedb-9eb2a2234e33	NY	New York Botanical Garden	S	1310583	B. G. Stergios D.	13017	http://sweetgum.nybg.org/vh/specimen.php?irn=1543785	1988	South America	Venezuela	Bolívar	""	Igapó del Río Erevato, entre la boca y aprox. 22 vueltas hacia arriba.			5.95	-64.43	Label		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
b32dc703-6f8e-413f-981d-6c8e7ab88a77	NY	New York Botanical Garden	S	1310584	R. L. Liesner	5959	http://sweetgum.nybg.org/vh/specimen.php?irn=1543794	1978	South America	Venezuela	Bolívar	""	20 to 25 km southwest of Monteco on road to San Pedro de las Dos Bocas.	200		7.17	-62.92	Label		D. C. Daly	""	Protium heptaphyllum subsp. ulei (Swart) Daly	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	ulei	subsp.	(Swart) Daly
669bda84-2f12-41f8-9344-6841389b39d5	NY	New York Botanical Garden	S	1310585	D. Cárdenas	4009	http://sweetgum.nybg.org/vh/specimen.php?irn=1543809	1993	South America	Colombia	Caquetá	Solano	Araracuara.  Ruta Araracuara-Pista-Cueva de Guácharos.	300		-0.58	-72.4	Label		D. C. Daly	""	Protium heptaphyllum subsp. ulei (Swart) Daly	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	ulei	subsp.	(Swart) Daly
9a033a7c-6412-497c-bb3b-d63760fb792b	NY	New York Botanical Garden	S	1310586	D. Cárdenas	4127	http://sweetgum.nybg.org/vh/specimen.php?irn=1543869	1993	South America	Colombia	Caquetá	Araracuara	Orilla del río Caquetá, balcón del diablo.			-0.6	-72.4	Label		D. C. Daly	""	Protium heptaphyllum subsp. ulei (Swart) Daly	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	ulei	subsp.	(Swart) Daly
6c465ba5-46bb-4857-8f40-def68dd7724f	NY	New York Botanical Garden	S	1310587	D. Cárdenas	4130	http://sweetgum.nybg.org/vh/specimen.php?irn=1543887	1993	South America	Colombia	Caquetá	Araracuara	Orilla del río Caquetá, balcón del diablo.			-0.6	-72.4	Label		D. C. Daly	""	Protium heptaphyllum subsp. ulei (Swart) Daly	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	ulei	subsp.	(Swart) Daly
9d7b4021-7792-44a2-b2fd-c047c877cf57	NY	New York Botanical Garden	S	1310588	D. Cárdenas	4132	http://sweetgum.nybg.org/vh/specimen.php?irn=1543890	1993	South America	Colombia	Caquetá	Araracuara	Orilla del río Caquetá, balcón del diablo.			-0.6	-72.4	Label		D. C. Daly	""	Protium heptaphyllum subsp. ulei (Swart) Daly	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	ulei	subsp.	(Swart) Daly
782d1a3c-8c95-46e7-ac14-fab60d0137a9	NY	New York Botanical Garden	S	1310589	J. C. Betancur	9969	http://sweetgum.nybg.org/vh/specimen.php?irn=1543892	2003	South America	Colombia	Vaupés	Mitú	Sabana de Yapobodá, entre la entrada a la sabana desde el cerro Umuku hasta las cuevas de Umuku.	500	520	1.37325	-70.9086	Label		D. C. Daly	""	Protium heptaphyllum subsp. ulei (Swart) Daly	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	ulei	subsp.	(Swart) Daly
204c8f11-64bc-4bcc-9591-d276ef417769	NY	New York Botanical Garden	S	1310590	R. E. Schultes	14233	http://sweetgum.nybg.org/vh/specimen.php?irn=1543925	1951	South America	Colombia	Vaupés	""	Río Kuduyari, Cerro Yapoboda	450	450			""		D. C. Daly	""	Protium heptaphyllum subsp. ulei (Swart) Daly	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	ulei	subsp.	(Swart) Daly
cf000d77-dd56-44ba-93b4-28a67d326f7a	NY	New York Botanical Garden	S	1310591	M. Velayos Rodriguez	6477	http://sweetgum.nybg.org/vh/specimen.php?irn=1543950	1992	South America	Colombia	Caquetá	""	""	640		0.8447	-72.6734	Label		D. C. Daly	""	Protium heptaphyllum subsp. ulei (Swart) Daly	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	ulei	subsp.	(Swart) Daly
b3cf3b0e-2a65-48a8-9e36-5611c83a8ccf	NY	New York Botanical Garden	S	1310592	S. R. Madriñán	1114	http://sweetgum.nybg.org/vh/specimen.php?irn=1543972	1993	South America	Colombia	Vaupés	""	Caño Cubiyú.  Comunidad Indígena La Sabana	200	200	1.25	-70.85	""		D. C. Daly	""	Protium heptaphyllum subsp. ulei (Swart) Daly	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	ulei	subsp.	(Swart) Daly
d1485390-c856-40e2-a52e-231cf3a85b02	NY	New York Botanical Garden	S	1310593	G. Gutierrez Villegas	675	http://sweetgum.nybg.org/vh/specimen.php?irn=1544058	1944	South America	Colombia	Vaupés	""	Cerro de Chiribiquete, a un lado del rio Macaya					""		D. C. Daly	""	Protium heptaphyllum subsp. ulei (Swart) Daly	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	ulei	subsp.	(Swart) Daly
456f6fe2-dc03-447c-9dda-17599617afd9	NY	New York Botanical Garden	S	1310594	R. L. Liesner	9112	http://sweetgum.nybg.org/vh/specimen.php?irn=1544060	1980	South America	Colombia	Guainía	""	1-2 km W of Rio Guainia along cano, .5 km N of Boca de Casiquiare (where Rios Negro, Guainia & Casiquiare join).	120		1.95	-67.13	Label		D. C. Daly	""	Protium heptaphyllum subsp. ulei (Swart) Daly	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	ulei	subsp.	(Swart) Daly
2faccea0-0846-431a-b360-6b610019dde5	NY	New York Botanical Garden	S	1310595	R. E. Schultes	19121	http://sweetgum.nybg.org/vh/specimen.php?irn=1544085		South America	Colombia	Vaupés	""	Rio Karurú (tributary of Río Vaupés): Mesa de Yambí.	290	305	1.33	-71.33	Label		J. Cuatrecasas	""	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
c450593e-d627-4ddf-9c52-f2b7f9a7c1b5	NY	New York Botanical Garden	S	1310596	A. H. Gentry	65167	http://sweetgum.nybg.org/vh/specimen.php?irn=1544096	1989	South America	Colombia	Caquetá	Araracuara	Balcon de Diablo near air field.	250		-0.42	-72.32	Label		D. C. Daly	""	Protium heptaphyllum subsp. ulei (Swart) Daly	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	ulei	subsp.	(Swart) Daly
c8814dcf-582c-4e05-964a-aedec1de554f	NY	New York Botanical Garden	S	1310597	J. F. Duivenvoorden	603	http://sweetgum.nybg.org/vh/specimen.php?irn=1544101	1991	South America	Colombia	Caquetá	Araracuara	""			-0.62	-72.4	""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
f7ba8386-d71c-4c2d-80db-faa41496703d	NY	New York Botanical Garden	S	1310598	J. F. Duivenvoorden	2736	http://sweetgum.nybg.org/vh/specimen.php?irn=1544746	1991	South America	Colombia	Caquetá	Araracuara	""			-0.62	-72.4	""		D. C. Daly	""	Protium heptaphyllum subsp. ulei (Swart) Daly	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	ulei	subsp.	(Swart) Daly
783406a8-a531-4fde-8063-b14fd1720fb8	NY	New York Botanical Garden	S	1310599	D. Restrepo	25	http://sweetgum.nybg.org/vh/specimen.php?irn=1544755	1990	South America	Venezuela	Amazonas	""	Región de Araracuara; alrededores de la pista aérea.	250		-0.42	-72.33	Label		D. C. Daly	""	Protium heptaphyllum subsp. ulei (Swart) Daly	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	ulei	subsp.	(Swart) Daly
287a9dda-75df-443a-b91c-a89ed7608649	NY	New York Botanical Garden	S	1310600	D. Restrepo	166	http://sweetgum.nybg.org/vh/specimen.php?irn=1544760	1990	South America	Venezuela	Amazonas	""	Región de Araracuara; alrededores de la pista aérea.	250		-0.42	-72.33	Label		D. C. Daly	""	Protium heptaphyllum subsp. ulei (Swart) Daly	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	ulei	subsp.	(Swart) Daly
0dbcd91c-8a88-41ee-bc75-5f581ebf4620	NY	New York Botanical Garden	S	1310601	D. Restrepo	251	http://sweetgum.nybg.org/vh/specimen.php?irn=1544763	1991	South America	Colombia	Amazonas	""	Carretera del Amazonas; región de Araracuara.  Carretera hacia Pto. Arturo.	200	250	-0.42	-72.5	Label		D. C. Daly	""	Protium heptaphyllum subsp. ulei (Swart) Daly	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	ulei	subsp.	(Swart) Daly
a3945ee8-9baa-452b-a0f9-930d63e0fb14	NY	New York Botanical Garden	S	1310602	L. M. Quiñones	1452	http://sweetgum.nybg.org/vh/specimen.php?irn=1544766	1988	South America	Colombia	Meta	""	Cumaral Municipio Vereda Veracruz.					""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
9442c16d-bcfc-40b8-be02-88cd789a8c7d	NY	New York Botanical Garden	S	2384317	P. Acevedo-Rodríguez	10446	http://sweetgum.nybg.org/vh/specimen.php?irn=2579816	1998	South America	Venezuela	Amazonas	Guainía	Along road from Maroa to Yavita, ca. 7 km from Maroa			2.9117	-67.4486	""		D. C. Daly	""	Protium heptaphyllum subsp. ulei (Swart) Daly	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	ulei	subsp.	(Swart) Daly
fcfdf5e9-7d44-4743-ba99-c20174f069f8	NY	New York Botanical Garden	S	2384318	M. Ramia	3525	http://sweetgum.nybg.org/vh/specimen.php?irn=2579817	1984	South America	Venezuela	Cojedes	""	El Socorro, 7 km N of el Baul on rd to Tinaco.					""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
80aa2dfe-7664-4c2b-9e7d-d1f7f4834487	NY	New York Botanical Garden	S	2384319	M. Lizarralde	ML288	http://sweetgum.nybg.org/vh/specimen.php?irn=2579818	1994	South America	Venezuela	Zulia	""	Barí: Loai. 2 km NE of Saimadodyi	340		9.6	-72.9167	""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
aa338a69-0f91-4f67-a636-99abdd40c97f	NY	New York Botanical Garden	S	2384320	J. J. Wurdack	39411	http://sweetgum.nybg.org/vh/specimen.php?irn=2579819	1955	South America	""	""	""	Line north 0 to North 1 - South 0 to South 1. Six km. east of La Ormega. La Hormiga area, between La Pica and Cano Colorado east of Maturin.	14	50			""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
0efa0ceb-cdbb-4ffa-ac70-4629a2cf0e24	NY	New York Botanical Garden	S	2384321	""	""	http://sweetgum.nybg.org/vh/specimen.php?irn=2579821		""	""	""	""	""					""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
92a150f6-c0e2-4929-926d-1dd56c3af3a2	NY	New York Botanical Garden	S	2384322	""	""	http://sweetgum.nybg.org/vh/specimen.php?irn=2579823		""	""	""	""	""					""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
049bf564-1a82-4ab2-9711-7b030ff2763e	NY	New York Botanical Garden	S	2384323	""	""	http://sweetgum.nybg.org/vh/specimen.php?irn=2579824		""	""	""	""	""					""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
853f2bf5-6095-40d7-b9c6-7f13d1d93bca	NY	New York Botanical Garden	S	2384324	""	""	http://sweetgum.nybg.org/vh/specimen.php?irn=2579825		""	""	""	""	""					""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
66351562-d7a2-4250-9d5a-39db859983f8	NY	New York Botanical Garden	S	2384325	""	""	http://sweetgum.nybg.org/vh/specimen.php?irn=2579826		""	""	""	""	""					""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
eb221a64-e981-4b2f-a988-0c5f35865251	NY	New York Botanical Garden	S	2384326	""	""	http://sweetgum.nybg.org/vh/specimen.php?irn=2579828		""	""	""	""	""					""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
d6822e06-ecbb-4bf9-b9c5-52e04522b5bf	NY	New York Botanical Garden	S	2384327	""	""	http://sweetgum.nybg.org/vh/specimen.php?irn=2579829		""	""	""	""	""					""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
70882690-f7a8-43b3-9bf1-6a26d55dd730	NY	New York Botanical Garden	S	2384328	""	""	http://sweetgum.nybg.org/vh/specimen.php?irn=2579830		""	""	""	""	""					""		""	""	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
a2c39443-9ff0-4b19-a2e1-df488f9ba441	NY	New York Botanical Garden	S	2384329	""	""	http://sweetgum.nybg.org/vh/specimen.php?irn=2579831		""	""	""	""	""					""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
b583c1ee-631a-427d-b3b3-6289d17af861	NY	New York Botanical Garden	S	2384330	""	""	http://sweetgum.nybg.org/vh/specimen.php?irn=2579832		""	""	""	""	""					""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
40e8e70b-c0da-4260-85f2-4affafc876fc	NY	New York Botanical Garden	S	2384331	""	""	http://sweetgum.nybg.org/vh/specimen.php?irn=2579833		""	""	""	""	""					""		""	""	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
d75f71a2-a307-4c5d-9b1a-73bdb0b8ff2d	NY	New York Botanical Garden	S	609126	G. Davidse	15342	http://sweetgum.nybg.org/vh/specimen.php?irn=271281	1978	South America	Venezuela	Amazonas	Mun. Atures	23 km NE of Puerto Ayacucho and 8 km E of the highway to El Burro	90	90	5.85	-67.42	""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
6f64bab9-ccd7-494a-bfed-f04410b40b17	NY	New York Botanical Garden	S	1309749	M. H. Nee	41957	http://sweetgum.nybg.org/vh/specimen.php?irn=71756		South America	Bolivia	Santa Cruz	""	""	900	900			""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
a9193b10-8e73-4c62-95c1-d6267810e5ba	NY	New York Botanical Garden	S	1309748	M. H. Nee	40229	http://sweetgum.nybg.org/vh/specimen.php?irn=71759	1990	South America	Bolivia	Santa Cruz	Ichilo	1 km SW of center of Buena Vista., on slope between town and Rio Surutu.	350	350	-17.47	-63.67	""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
0d7404d1-9839-4729-a498-dcfe84a53f7b	NY	New York Botanical Garden	S	710215	P. V. A. Fine	295	http://sweetgum.nybg.org/vh/specimen.php?irn=878730	2000	South America	Peru	Loreto	""	Reserva Nacional Allpahuayo-Mishana.			-3.94222	-73.4083	""		D. C. Daly	""	Protium heptaphyllum subsp. ulei (Swart) Daly	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	ulei	subsp.	(Swart) Daly
f37c5f24-267f-4a4d-9401-e16f995756c8	NY	New York Botanical Garden	S	710216	P. V. A. Fine	414	http://sweetgum.nybg.org/vh/specimen.php?irn=878731	2000	South America	Peru	Loreto	""	Jeberos, Río Aypena.			-3.95	-73.42	""		D. C. Daly	""	Protium heptaphyllum subsp. ulei (Swart) Daly	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	ulei	subsp.	(Swart) Daly
d6f35abc-9914-413b-a253-4f81e8fb5643	NY	New York Botanical Garden	S	885838	C. Farney	4496	http://sweetgum.nybg.org/vh/specimen.php?irn=1008662	2002	South America	Brazil	Rio de Janeiro	Macaé	Fazenda São Lázaro.			-22.3708	-41.7867	Other source	47209	D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
